Sumber,Tanggal,Judul,Link,Snippet
Detik,2025-02-13,Kapolda Metro Turun ke Jalan Pantau 'Tim Pemecah Macet' di Jakarta,https://news.detik.com/berita/d-7777648/kapolda-metro-turun-ke-jalan-pantau-tim-pemecah-macet-di-jakarta,No Snippet
Detik,2025-02-13,Video: Heboh Sopir Bagikan Ayam Gegara Truk Terjebak Macet di Jl Trans Sulsel,https://20.detik.com/detikupdate/20250213-250213162/video-heboh-sopir-bagikan-ayam-gegara-truk-terjebak-macet-di-jl-trans-sulsel,No Snippet
Detik,2025-02-13,Dirut ASDP Nonaktif Diduga Akali Aturan Caplok PT Jembatan Nusantara,https://news.detik.com/berita/d-7777630/dirut-asdp-nonaktif-diduga-akali-aturan-caplok-pt-jembatan-nusantara,No Snippet
Detik,2025-02-13,"Gempa M 5,2 Guncang Tanimbar, Tak Berpotensi Tsunami",https://news.detik.com/berita/d-7777625/gempa-m-5-2-guncang-tanimbar-tak-berpotensi-tsunami,No Snippet
Detik,2025-02-13,Prabowo di Forum Dunia: Tingkat Korupsi Negara Saya Sangat Mengkhawatirkan,https://news.detik.com/berita/d-7777622/prabowo-di-forum-dunia-tingkat-korupsi-negara-saya-sangat-mengkhawatirkan,No Snippet
Detik,2025-02-13,Foto News,https://news.detik.com/foto-news/d-7777270/ngeri-mobil-tabrak-kerumunan-di-munich-jerman-belasan-orang-terluka,No Snippet
Detik,2025-02-13,Usul Trump soal 'Riviera' di Gaza Disambut tapi Tidak Usir Warga,https://news.detik.com/internasional/d-7777615/usul-trump-soal-riviera-di-gaza-disambut-tapi-tidak-usir-warga,No Snippet
Detik,2025-02-13,Prabowo Sebut Pencapaian 100 Harinya: Pemerintahan Meritokrasi hingga MBG,https://news.detik.com/berita/d-7777609/prabowo-sebut-pencapaian-100-harinya-pemerintahan-meritokrasi-hingga-mbg,No Snippet
Detik,2025-02-13,"KemenPPPA Pangkas Anggaran Rp 146 M, Layanan Rehabilitasi Tak Tersedia",https://news.detik.com/berita/d-7777607/kemenpppa-pangkas-anggaran-rp-146-m-layanan-rehabilitasi-tak-tersedia,No Snippet
Detik,2025-02-13,2 Alat Bukti Jerat Vadel Badjideh Tersangka Persetubuhan Anak Nikita,https://news.detik.com/berita/d-7777606/2-alat-bukti-jerat-vadel-badjideh-tersangka-persetubuhan-anak-nikita,No Snippet
Detik,2025-02-13,Video: Detik-detik Jet Tempur AS Jatuh di Teluk San Diego,https://20.detik.com/detikupdate/20250213-250213133/video-detik-detik-jet-tempur-as-jatuh-di-teluk-san-diego,No Snippet
Detik,2025-02-13,"Video: Truk BBM di Gorontalo Tabrak Pohon gegara Rem Blong, 1 Tewas",https://20.detik.com/detikupdate/20250213-250213157/video-truk-bbm-di-gorontalo-tabrak-pohon-gegara-rem-blong-1-tewas,No Snippet
Detik,2025-02-13,Video: KSAD Tegaskan Novi Helmy Tak Lagi Tentara Seusai Jadi Dirut Bulog,https://20.detik.com/detikupdate/20250213-250213156/video-ksad-tegaskan-novi-helmy-tak-lagi-tentara-seusai-jadi-dirut-bulog,No Snippet
Detik,2025-02-13,"Jadi Tersangka Persetubuhan Anak, Vadel Badjideh Terancam 15 Tahun Penjara",https://news.detik.com/berita/d-7777593/jadi-tersangka-persetubuhan-anak-vadel-badjideh-terancam-15-tahun-penjara,No Snippet
Detik,2025-02-14,"Zaman Bergulir, Eropa Selatan Kini Menopang Pertumbuhan Zona Euro",https://news.detik.com/dw/d-7779304/zaman-bergulir-eropa-selatan-kini-menopang-pertumbuhan-zona-euro,No Snippet
Detik,2025-02-14,KPK Bakal Bawa 11 Mobil Disita dari Rumah Japto Soerjosoemarno ke Rupbasan,https://news.detik.com/berita/d-7779303/kpk-bakal-bawa-11-mobil-disita-dari-rumah-japto-soerjosoemarno-ke-rupbasan,No Snippet
Detik,2025-02-14,Prabowo Lantik 481 Kepala Daerah Terpilih di Istana Jakarta 20 Februari,https://news.detik.com/berita/d-7779296/prabowo-lantik-481-kepala-daerah-terpilih-di-istana-jakarta-20-februari,No Snippet
Detik,2025-02-14,Laporan dari Abu Dhabi,https://news.detik.com/berita/d-7779292/megawati-tiba-di-abu-dhabi-bakal-bertemu-pimpinan-uea,No Snippet
Detik,2025-02-14,"Usai Ditelepon Trump, Zelensky Ngaku Siap Bertemu Putin untuk Akhiri Perang",https://news.detik.com/internasional/d-7779286/usai-ditelepon-trump-zelensky-ngaku-siap-bertemu-putin-untuk-akhiri-perang,No Snippet
Detik,2025-02-14,Prabowo Beri Arahan ke Kepala Daerah di Hambalang: Perbaiki Sekolah,https://news.detik.com/berita/d-7779285/prabowo-beri-arahan-ke-kepala-daerah-di-hambalang-perbaiki-sekolah,No Snippet
Detik,2025-02-14,Tipu Daya Vadel di Kasus Persetubuhan Anak Nikita Mirzani,https://news.detik.com/berita/d-7779276/tipu-daya-vadel-di-kasus-persetubuhan-anak-nikita-mirzani,No Snippet
Detik,2025-02-14,Video: Momen Haru AHY Saat Proses Pemakaman Renville Antonio,https://20.detik.com/detikupdate/20250214-250214127/video-momen-haru-ahy-saat-proses-pemakaman-renville-antonio,No Snippet
Detik,2025-02-14,Tim Transisi Pramono Upayakan Penghargaan Keluarga Pahlawan via APBD Perubahan,https://news.detik.com/berita/d-7779272/tim-transisi-pramono-upayakan-penghargaan-keluarga-pahlawan-via-apbd-perubahan,No Snippet
Detik,2025-02-14,Kemendagri Gelar Pemeriksaan Kesehatan 481 Kepala Daerah Terpilih Besok,https://news.detik.com/berita/d-7779265/kemendagri-gelar-pemeriksaan-kesehatan-481-kepala-daerah-terpilih-besok,No Snippet
Detik,2025-02-14,Ekspresi Vadel Badjideh Saat Ditahan di Kasus Persetubuhan Anak Nikita Mirzani,https://news.detik.com/berita/d-7779258/ekspresi-vadel-badjideh-saat-ditahan-di-kasus-persetubuhan-anak-nikita-mirzani,No Snippet
Detik,2025-02-14,Pemandangan Tak Biasa: Kebun Jagung di Tengah Jakarta,https://news.detik.com/berita/d-7779256/pemandangan-tak-biasa-kebun-jagung-di-tengah-jakarta,No Snippet
Detik,2025-02-14,Polisi Ungkap Vadel Badjideh Paksa Anak Nikita Mirzani Lakukan Aborsi,https://news.detik.com/berita/d-7779245/polisi-ungkap-vadel-badjideh-paksa-anak-nikita-mirzani-lakukan-aborsi,No Snippet
Detik,2025-02-14,Video: Bule Vs Sekuriti di Bali Ternyata Perkelahian Antar Kelompok,https://20.detik.com/detikupdate/20250214-250214126/video-bule-vs-sekuriti-di-bali-ternyata-perkelahian-antar-kelompok,No Snippet
Detik,2025-02-14,Keluarga Ajukan Penangguhan Penahanan Vadel Badjideh ke Polisi,https://news.detik.com/berita/d-7779231/keluarga-ajukan-penangguhan-penahanan-vadel-badjideh-ke-polisi,No Snippet
Detik,2025-02-14,Video: Momen Ahmad Dhani-Mulan Jameela Bonceng Tiga Tinggalkan Rumah Prabowo,https://20.detik.com/detikupdate/20250214-250214123/video-momen-ahmad-dhani-mulan-jameela-bonceng-tiga-tinggalkan-rumah-prabowo,No Snippet
Detik,2025-02-14,"Prabowo soal Efisiensi: Program Berjalan Tak Disentuh, Apalagi Pendidikan",https://news.detik.com/berita/d-7779188/prabowo-soal-efisiensi-program-berjalan-tak-disentuh-apalagi-pendidikan,No Snippet
Detik,2025-02-14,Polsek Kelapa Gading Imbau Driver Ojol Lapor Jika Terima Paket Narkoba,https://news.detik.com/berita/d-7779184/polsek-kelapa-gading-imbau-driver-ojol-lapor-jika-terima-paket-narkoba,No Snippet
Detik,2025-02-14,Penampakan Vadel Badjideh Tersangka Persetubuhan Anak Kini Berbaju Tahanan,https://news.detik.com/berita/d-7779181/penampakan-vadel-badjideh-tersangka-persetubuhan-anak-kini-berbaju-tahanan,No Snippet
Detik,2025-02-14,KPK: Seluruh Dokumen Ekstradisi Paulus Tannos Dikirim ke Singapura Pekan Depan,https://news.detik.com/berita/d-7779168/kpk-seluruh-dokumen-ekstradisi-paulus-tannos-dikirim-ke-singapura-pekan-depan,No Snippet
Detik,2025-02-15,"Tak Terima Ditegur, Pria di Gorontalo Bacok Teman hingga Tewas",https://news.detik.com/berita/d-7780403/tak-terima-ditegur-pria-di-gorontalo-bacok-teman-hingga-tewas,No Snippet
Detik,2025-02-15,Bule Australia Ditetapkan Tersangka Usai Keroyok Sekuriti di Kuta Bali,https://news.detik.com/berita/d-7780395/bule-australia-ditetapkan-tersangka-usai-keroyok-sekuriti-di-kuta-bali,No Snippet
Detik,2025-02-15,Kelahiran Anak Babi Bermata Satu Hebohkan Warga NTT,https://news.detik.com/berita/d-7780387/kelahiran-anak-babi-bermata-satu-hebohkan-warga-ntt,No Snippet
Detik,2025-02-15,"2 Tukang Bangunan di Pandeglang Tertimbun Longsor, 1 Orang Tewas",https://news.detik.com/berita/d-7780372/2-tukang-bangunan-di-pandeglang-tertimbun-longsor-1-orang-tewas,No Snippet
Detik,2025-02-15,"Warga Hendak Tawuran di Manggarai Bikin Pengendara Putar Balik, Polisi Bubarkan",https://news.detik.com/berita/d-7780364/warga-hendak-tawuran-di-manggarai-bikin-pengendara-putar-balik-polisi-bubarkan,No Snippet
Detik,2025-02-15,Foto News,https://news.detik.com/foto-news/d-7780245/bakamla-tangkap-kapal-kayu-bermuatan-rokok-ilegal-200-ball,No Snippet
Detik,2025-02-15,7 Pak Ogah Positif Narkoba di Jakbar Dikirim ke Panti Rehabilitasi,https://news.detik.com/berita/d-7780343/7-pak-ogah-positif-narkoba-di-jakbar-dikirim-ke-panti-rehabilitasi,No Snippet
Detik,2025-02-15,Video Prabowo Tak Peduli soal Kritik Kabinet Gemuk: Yang Penting Hasilnya!,https://20.detik.com/detikupdate/20250215-250215113/video-prabowo-tak-peduli-soal-kritik-kabinet-gemuk-yang-penting-hasilnya,No Snippet
Detik,2025-02-15,Kapal Tak Berawak Bawa 200 Bal Rokok Ilegal Diamankan Bakamla-Bais di Kepri,https://news.detik.com/berita/d-7780333/kapal-tak-berawak-bawa-200-bal-rokok-ilegal-diamankan-bakamla-bais-di-kepri,No Snippet
Detik,2025-02-15,Terungkap Kecepatan-Muatan Overload Truk Pemicu Kecelakaan Maut di GT Ciawi,https://news.detik.com/berita/d-7780328/terungkap-kecepatan-muatan-overload-truk-pemicu-kecelakaan-maut-di-gt-ciawi,No Snippet
Detik,2025-02-15,Bang Jago Todongkan Pisau di TK Tangsel Ditangkap di Rumah Ortunya,https://news.detik.com/berita/d-7780306/bang-jago-todongkan-pisau-di-tk-tangsel-ditangkap-di-rumah-ortunya,No Snippet
Detik,2025-02-15,"Tawuran Kelompok Pemuda Pecah di Alor NTT, 7 Orang Kena Panah",https://news.detik.com/berita/d-7780298/tawuran-kelompok-pemuda-pecah-di-alor-ntt-7-orang-kena-panah,No Snippet
Detik,2025-02-15,4 Fakta Tentang Heboh ABG Luka Bacok Cengtri di Depok dan Bogor,https://news.detik.com/berita/d-7780291/4-fakta-tentang-heboh-abg-luka-bacok-cengtri-di-depok-dan-bogor,No Snippet
Detik,2025-02-15,Foto News,https://news.detik.com/foto-news/d-7779772/momen-polisi-as-tangkap-imigran-gelap,No Snippet
Detik,2025-02-15,Video: 3 Kapal Wisata Terbakar di Teluk Kayangan Lombok,https://20.detik.com/detikupdate/20250215-250215105/video-3-kapal-wisata-terbakar-di-teluk-kayangan-lombok,No Snippet
Detik,2025-02-15,Perintah Panglima Tertinggi Bikin Jokowi Tak Bisa Tolak Sambutan HUT Gerindra,https://news.detik.com/berita/d-7780268/perintah-panglima-tertinggi-bikin-jokowi-tak-bisa-tolak-sambutan-hut-gerindra,No Snippet
Detik,2025-02-15,Video Said PDIP soal Prabowo Didorong Maju Lagi Pilpres 2029: Realistis,https://20.detik.com/detikupdate/20250215-250215098/video-said-pdip-soal-prabowo-didorong-maju-lagi-pilpres-2029-realistis,No Snippet
Detik,2025-02-15,Legislator Puji Gerak Cepat Polres Tangsel Bekuk Penodong Pisau Depan Murid TK,https://news.detik.com/berita/d-7780266/legislator-puji-gerak-cepat-polres-tangsel-bekuk-penodong-pisau-depan-murid-tk,No Snippet
Detik,2025-02-15,"Alat Deteksi Gempa dan Tsunami di Sidrap Dicuri Lagi, Sudah 4 Kali Terjadi!",https://news.detik.com/berita/d-7780240/alat-deteksi-gempa-dan-tsunami-di-sidrap-dicuri-lagi-sudah-4-kali-terjadi,No Snippet
Detik,2025-02-15,Video: Jokowi Curhat Jadi Sasaran Kritik Karena Tak Ada yang Berani Kritik Prabowo,https://20.detik.com/detikupdate/20250215-250215096/video-jokowi-curhat-jadi-sasaran-kritik-karena-tak-ada-yang-berani-kritik-prabowo,No Snippet
Detik,2025-02-16,"Panglima TNI Rotasi dan Mutasi 52 Perwira Tinggi, Ini Daftarnya",https://news.detik.com/berita/d-7781445/panglima-tni-rotasi-dan-mutasi-52-perwira-tinggi-ini-daftarnya,No Snippet
Detik,2025-02-16,"Ricuh Usai Laga Persija Vs Persib di Bekasi, 37 Orang Diamankan",https://news.detik.com/berita/d-7781437/ricuh-usai-laga-persija-vs-persib-di-bekasi-37-orang-diamankan,No Snippet
Detik,2025-02-16,Eropa Bikin Pertemuan Sendiri soal Ukraina Gara-gara Tak Diajak Trump,https://news.detik.com/internasional/d-7781429/eropa-bikin-pertemuan-sendiri-soal-ukraina-gara-gara-tak-diajak-trump,No Snippet
Detik,2025-02-16,Foto News,https://news.detik.com/foto-news/d-7781118/hut-ke-53-basarnas-bersih-bersih-sampah-di-pantai-ujong-blang-aceh,No Snippet
Detik,2025-02-16,Video: Hujan Jelly Bikin Geger Warga di Gorontalo Utara,https://20.detik.com/detikupdate/20250216-250216112/video-hujan-jelly-bikin-geger-warga-di-gorontalo-utara,No Snippet
Detik,2025-02-16,"Geger Hujan Jelly di Gorontalo, BMKG Buka Suara",https://news.detik.com/berita/d-7781392/geger-hujan-jelly-di-gorontalo-bmkg-buka-suara,No Snippet
Detik,2025-02-16,Hasto Kembali Gugat Status Tersangka KPK ke Pengadilan,https://news.detik.com/berita/d-7781380/hasto-kembali-gugat-status-tersangka-kpk-ke-pengadilan,No Snippet
Detik,2025-02-16,Adakah Tiket Kereta Api Tambahan Lebaran 2025? Ini Kata KAI,https://news.detik.com/berita/d-7781342/adakah-tiket-kereta-api-tambahan-lebaran-2025-ini-kata-kai,No Snippet
Detik,2025-02-16,Video: Alasan Khofifah Usul Ada Retreat untuk Wakil Kepala Daerah,https://20.detik.com/detikupdate/20250216-250216092/video-alasan-khofifah-usul-ada-retreat-untuk-wakil-kepala-daerah,No Snippet
Detik,2025-02-16,Video Bima Arya Soal Pramono Tak Hadir Cek Kesehatan: Sudah Kirim Hasil MCU,https://20.detik.com/detikupdate/20250216-250216108/video-bima-arya-soal-pramono-tak-hadir-cek-kesehatan-sudah-kirim-hasil-mcu,No Snippet
Detik,2025-02-16,Pernyataan Bobby Nasution dan Luthfi Usai Resmi Terima KTA Gerindra,https://news.detik.com/berita/d-7781359/pernyataan-bobby-nasution-dan-luthfi-usai-resmi-terima-kta-gerindra,No Snippet
Detik,2025-02-16,Foto News,https://news.detik.com/foto-news/d-7781106/usai-imlek-warga-tionghoa-sembahyang-po-un-untuk-tolak-bala,No Snippet
Detik,2025-02-16,"Cara Pesan Connecting Train, Alternatif Jika Kehabisan Tiket Kereta",https://news.detik.com/berita/d-7781336/cara-pesan-connecting-train-alternatif-jika-kehabisan-tiket-kereta,No Snippet
Detik,2025-02-16,"Dipanggil KPK Besok, Hasto Kristiyanto Minta Pemeriksaan Ditunda",https://news.detik.com/berita/d-7781327/dipanggil-kpk-besok-hasto-kristiyanto-minta-pemeriksaan-ditunda,No Snippet
Detik,2025-02-16,Video: Eks Rumah Makan di Bandung Ludes Dilalap Si Jago Merah,https://20.detik.com/detikupdate/20250216-250216104/video-eks-rumah-makan-di-bandung-ludes-dilalap-si-jago-merah,No Snippet
Detik,2025-02-16,"Video: Mobil Tabrak Pembatas Jalan di Lubuklinggau Sumsel, 1 Orang Tewas",https://20.detik.com/detikupdate/20250216-250216100/video-mobil-tabrak-pembatas-jalan-di-lubuklinggau-sumsel-1-orang-tewas,No Snippet
Detik,2025-02-16,Andra Soni Pastikan Program Sekolah Gratis di Banten Tak Terpengaruh Efisiensi,https://news.detik.com/berita/d-7781297/andra-soni-pastikan-program-sekolah-gratis-di-banten-tak-terpengaruh-efisiensi,No Snippet
Detik,2025-02-16,4 Hal soal Imam Masjid Afsel Ngaku Gay Tewas Ditembak,https://news.detik.com/internasional/d-7781293/4-hal-soal-imam-masjid-afsel-ngaku-gay-tewas-ditembak,No Snippet
Detik,2025-02-16,Foto News,https://news.detik.com/foto-news/d-7781128/ratusan-umat-hindu-upacara-giri-kerti-di-lereng-merapi,No Snippet
Detik,2025-02-16,"Oknum TNI Diduga Aniaya Warga hingga Tewas di Sorong, Pomdam Kasuari Usut",https://news.detik.com/berita/d-7781279/oknum-tni-diduga-aniaya-warga-hingga-tewas-di-sorong-pomdam-kasuari-usut,No Snippet
Detik,2025-02-17,"Mantan Presiden Diminta Ikut Awasi Danantara, Ini Kata Jokowi",https://news.detik.com/berita/d-7783176/mantan-presiden-diminta-ikut-awasi-danantara-ini-kata-jokowi,No Snippet
Detik,2025-02-17,Istana Buka Suara soal Pelajar di Papua Demo Tolak Makan Bergizi Gratis,https://news.detik.com/berita/d-7783171/istana-buka-suara-soal-pelajar-di-papua-demo-tolak-makan-bergizi-gratis,No Snippet
Detik,2025-02-17,Ketum Viking dan Jakmania Prihatin Ricuh Suporter Laga Persija Vs Persib,https://news.detik.com/berita/d-7783170/ketum-viking-dan-jakmania-prihatin-ricuh-suporter-laga-persija-vs-persib,No Snippet
Detik,2025-02-17,Video: Ini Beberapa Menteri yang Bakal Isi Retret Kepala Daerah,https://20.detik.com/detikupdate/20250217-250217150/video-ini-beberapa-menteri-yang-bakal-isi-retret-kepala-daerah,No Snippet
Detik,2025-02-17,"Anggota Brimob Jambi Ditikam Saat Lerai Keributan Pemuda, Pelaku Ditangkap",https://news.detik.com/berita/d-7783147/anggota-brimob-jambi-ditikam-saat-lerai-keributan-pemuda-pelaku-ditangkap,No Snippet
Detik,2025-02-17,"Jelang Dilantik, Walkot-Wawalkot Semarang Terpilih Jalani Tes Kesehatan",https://news.detik.com/berita/d-7783145/jelang-dilantik-walkot-wawalkot-semarang-terpilih-jalani-tes-kesehatan,No Snippet
Detik,2025-02-17,CR7 Akan Bangun Gereja hingga Sumbang Kendaraan Saat Kunjungi NTT,https://news.detik.com/berita/d-7783142/cr7-akan-bangun-gereja-hingga-sumbang-kendaraan-saat-kunjungi-ntt,No Snippet
Detik,2025-02-17,Menkum Tegaskan Revisi UU Minerba Utamakan Kelola Tambang ke UMKM-Koperasi,https://news.detik.com/berita/d-7783141/menkum-tegaskan-revisi-uu-minerba-utamakan-kelola-tambang-ke-umkm-koperasi,No Snippet
Detik,2025-02-17,"Video: Karier Advokat Disebut Tamat, Ini Tanggapan Razman-Oiwobo",https://20.detik.com/detikupdate/20250217-250217146/video-karier-advokat-disebut-tamat-ini-tanggapan-razman-oiwobo,No Snippet
Detik,2025-02-17,Jokowi Bantah Curhat Saat Bilang 'Dikit-dikit Salah Jokowi' di HUT Gerindra,https://news.detik.com/berita/d-7783124/jokowi-bantah-curhat-saat-bilang-dikit-dikit-salah-jokowi-di-hut-gerindra,No Snippet
Detik,2025-02-17,"Video Dituding Razman Suap Hakim, Hotman Paris: Pret!",https://20.detik.com/detikupdate/20250217-250217149/video-dituding-razman-suap-hakim-hotman-paris-pret,No Snippet
Detik,2025-02-17,BGN Butuh Rp 25 Triliun Per Bulan untuk Percepatan Makan Bergizi Gratis,https://news.detik.com/berita/d-7783122/bgn-butuh-rp-25-triliun-per-bulan-untuk-percepatan-makan-bergizi-gratis,No Snippet
Detik,2025-02-17,Komplotan Begal Sadis di Flyover Jakut Dibekuk Usai Dipancing Polisi,https://news.detik.com/berita/d-7783117/komplotan-begal-sadis-di-flyover-jakut-dibekuk-usai-dipancing-polisi,No Snippet
Detik,2025-02-17,Razman dan Firdaus Kini Mohon Maaf ke MA dan Minta Kembali Beracara,https://news.detik.com/berita/d-7783116/razman-dan-firdaus-kini-mohon-maaf-ke-ma-dan-minta-kembali-beracara,No Snippet
Detik,2025-02-17,Video: Kepala Daerah Terpilih Akan Ikuti Pengarahan di Monas Besok,https://20.detik.com/detikupdate/20250217-250217151/video-kepala-daerah-terpilih-akan-ikuti-pengarahan-di-monas-besok,No Snippet
Detik,2025-02-17,"Video: Sempat Memanas, Massa Aksi 'Indonesia Gelap' Bubarkan Diri",https://20.detik.com/detikupdate/20250217-250217147/video-sempat-memanas-massa-demo-indonesia-gelap-bubarkan-diri,No Snippet
Detik,2025-02-17,Foto News,https://news.detik.com/foto-news/d-7782069/umat-antar-beragama-gelar-sadranan-di-lereng-merbabu,No Snippet
Detik,2025-02-17,IKA Alumni 603 Kejagung Gelar Baksos di Kampung Anak Negeri Kali Judan Surabaya,https://news.detik.com/berita/d-7783106/ika-alumni-603-kejagung-gelar-baksos-di-kampung-anak-negeri-kali-judan-surabaya,No Snippet
Detik,2025-02-17,Pemprov DKI Akan Gelar Penyambutan Pramono-Rano Tanpa Arak-arakan,https://news.detik.com/berita/d-7783102/pemprov-dki-akan-gelar-penyambutan-pramono-rano-tanpa-arak-arakan,No Snippet
Detik,2025-02-17,"Kronologi Nenek Bimih Dibunuh: Pelaku Kesetrum, Bunuh Korban, Curi Uang",https://news.detik.com/berita/d-7783097/kronologi-nenek-bimih-dibunuh-pelaku-kesetrum-bunuh-korban-curi-uang,No Snippet
Detik,2025-02-18,Zelensky Kesal Tak Diajak AS dan Rusia Berunding soal Perang Ukraina,https://news.detik.com/internasional/d-7784812/zelensky-kesal-tak-diajak-as-dan-rusia-berunding-soal-perang-ukraina,No Snippet
Detik,2025-02-18,Yasonna PDIP Respons Tagar Kabur Aja Dulu: Kami Harap Tetap Balik ke RI,https://news.detik.com/berita/d-7784810/yasonna-pdip-respons-tagar-kabur-aja-dulu-kami-harap-tetap-balik-ke-ri,No Snippet
Detik,2025-02-18,Sedisdik Nabire Minta Maaf usai Viral Tendang Siswa Demo MBG,https://news.detik.com/berita/d-7784804/sedisdik-nabire-minta-maaf-usai-viral-tendang-siswa-demo-mbg,No Snippet
Detik,2025-02-18,AS Ingin Akhiri Perang Rusia-Ukraina Secara Adil dan Permanen,https://news.detik.com/internasional/d-7784793/as-ingin-akhiri-perang-rusia-ukraina-secara-adil-dan-permanen,No Snippet
Detik,2025-02-18,Tiket Kereta Lebaran Keberangkatan dari Jakarta Sudah Terpesan 320 Ribu,https://news.detik.com/berita/d-7784791/tiket-kereta-lebaran-keberangkatan-dari-jakarta-sudah-terpesan-320-ribu,No Snippet
Detik,2025-02-18,"Pamit dari Balai Kota Semarang, Mbak Ita: Masih Banyak Cara untuk Berkarya",https://news.detik.com/berita/d-7784787/pamit-dari-balai-kota-semarang-mbak-ita-masih-banyak-cara-untuk-berkarya,No Snippet
Detik,2025-02-18,Video Anak Bos Rental Mobil Lihat Oknum TNI AL Todongkan Pistol Sambil Merokok,https://20.detik.com/detikupdate/20250218-250218128/video-anak-bos-rental-mobil-lihat-oknum-tni-al-todongkan-pistol-sambil-merokok,No Snippet
Detik,2025-02-18,"Komisi VI DPR Terima Aduan Eks Pramugari Garuda, Ini Isinya",https://news.detik.com/berita/d-7784783/komisi-vi-dpr-terima-aduan-eks-pramugari-garuda-ini-isinya,No Snippet
Detik,2025-02-18,Air Mata Anak Bos Rental Tak Sangka Setega Itu Oknum TNI AL,https://news.detik.com/berita/d-7784774/air-mata-anak-bos-rental-tak-sangka-setega-itu-oknum-tni-al,No Snippet
Detik,2025-02-18,Kanopi Zaman Belanda di Stasiun Rangkasbitung Dibongkar,https://news.detik.com/berita/d-7784771/kanopi-zaman-belanda-di-stasiun-rangkasbitung-dibongkar,No Snippet
Detik,2025-02-18,Video: Tim Hukum PDIP Minta KPK Tunda Pemeriksaan Hasto,https://20.detik.com/detikupdate/20250218-250218129/video-tim-hukum-pdip-minta-kpk-tunda-pemeriksaan-hasto,No Snippet
Detik,2025-02-18,Video Motif 2 Wanita Keroyok Remaja di Buru Selatan: Kesal Pacar Direbut,https://20.detik.com/detikupdate/20250218-250218126/video-motif-2-wanita-keroyok-remaja-di-buru-selatan-kesal-pacar-direbut,No Snippet
Detik,2025-02-18,Zelensky Bertemu Erdogan di Tengah Perubahan Sikap AS ke Ukraina,https://news.detik.com/internasional/d-7784762/zelensky-bertemu-erdogan-di-tengah-perubahan-sikap-as-ke-ukraina,No Snippet
Detik,2025-02-18,Langkah Pemkot Semarang Bangun Ketahanan Pangan dengan Padi Biosalin,https://news.detik.com/berita/d-7784759/langkah-pemkot-semarang-bangun-ketahanan-pangan-dengan-padi-biosalin,No Snippet
Detik,2025-02-18,"Prabowo Vicon dengan SPPI di Daerah, Pastikan Program MBG Berjalan Lancar",https://news.detik.com/berita/d-7784754/prabowo-vicon-dengan-sppi-di-daerah-pastikan-program-mbg-berjalan-lancar,No Snippet
Detik,2025-02-18,"Pemuda di Palu Tewas Usai Duel dengan Kakek, Pelaku Serahkan Diri ke Polisi",https://news.detik.com/berita/d-7784753/pemuda-di-palu-tewas-usai-duel-dengan-kakek-pelaku-serahkan-diri-ke-polisi,No Snippet
Detik,2025-02-18,Video: Menteri Wihaji Tinjau Simulasi Makan Bergizi Gratis untuk Bumil-Balita,https://news.detik.com/detiktv/d-7784747/video-menteri-wihaji-tinjau-simulasi-makan-bergizi-gratis-untuk-bumil-balita,No Snippet
Detik,2025-02-18,Foto News,https://news.detik.com/foto-news/d-7784740/irwandy-yusuf-gandeng-mesra-steffy-burase-di-kpk,No Snippet
Detik,2025-02-18,5 Fakta Pria Tunawicara Mau Nonton Persib Malah Diserang di Jatinegara,https://news.detik.com/berita/d-7784736/5-fakta-pria-tunawicara-mau-nonton-persib-malah-diserang-di-jatinegara,No Snippet
Detik,2025-02-18,Kemensos Targetkan Pencairan Bansos Tuntas Sebelum Ramadan,https://news.detik.com/berita/d-7784732/kemensos-targetkan-pencairan-bansos-tuntas-sebelum-ramadan,No Snippet
Detik,2025-02-19,"Geger Rumah Warga di Madiun Jadi Sarang Ular, 25 Kobra Ditemukan dalam Tanah",https://news.detik.com/berita/d-7786592/geger-rumah-warga-di-madiun-jadi-sarang-ular-25-kobra-ditemukan-dalam-tanah,No Snippet
Detik,2025-02-19,KPK Ungkap Kendala Mobil Sitaan dari Ketum PP Belum Dipindahkan ke Rupbasan,https://news.detik.com/berita/d-7786579/kpk-ungkap-kendala-mobil-sitaan-dari-ketum-pp-belum-dipindahkan-ke-rupbasan,No Snippet
Detik,2025-02-19,Vatikan Ungkap Kondisi Terkini Paus Fransiskus yang Terbaring Sakit Pneumonia,https://news.detik.com/internasional/d-7786574/vatikan-ungkap-kondisi-terkini-paus-fransiskus-yang-terbaring-sakit-pneumonia,No Snippet
Detik,2025-02-19,"Mobil Boks Tertabrak Kereta Api di Matraman Jaktim, 1 Orang Tewas",https://news.detik.com/berita/d-7786547/mobil-boks-tertabrak-kereta-api-di-matraman-jaktim-1-orang-tewas,No Snippet
Detik,2025-02-19,"Video: Warung Madura di Malang Ambrol gegara Banjir, Penjaga Tewas Hanyut",https://20.detik.com/detikupdate/20250219-250219151/video-warung-madura-di-malang-ambrol-gegara-banjir-penjaga-tewas-hanyut,No Snippet
Detik,2025-02-19,"Diduga Terobos Perlintasan, Mobil Boks Tertabrak KA di Jaktim",https://news.detik.com/berita/d-7786535/diduga-terobos-perlintasan-mobil-boks-tertabrak-ka-di-jaktim,No Snippet
